/usr/local/bin/python3.6 /home/spec/PycharmProjects/NN-Data-Classification/main_example.py
TRAIN | Epoch: 613 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 614 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 615 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 616 | Loss: 0.08653846153846154 | Accuracy: 0.9134615384615384
TRAIN | Epoch: 617 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 618 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 619 | Loss: 0.11057692307692307 | Accuracy: 0.8894230769230769
TRAIN | Epoch: 620 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 621 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 622 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 623 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 624 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 625 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 626 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 627 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 628 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 629 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 630 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 631 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 632 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 633 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 634 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 635 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 636 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 637 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 638 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 639 | Loss: 0.125 | Accuracy: 0.875
TRAIN | Epoch: 640 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 641 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 642 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 643 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 644 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 645 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 646 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 647 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 648 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 649 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 650 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 651 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 652 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 653 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 654 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 655 | Loss: 0.11057692307692307 | Accuracy: 0.8894230769230769
TRAIN | Epoch: 656 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 657 | Loss: 0.08173076923076923 | Accuracy: 0.9182692307692307
TRAIN | Epoch: 658 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 659 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 660 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 661 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 662 | Loss: 0.07211538461538461 | Accuracy: 0.9278846153846154
TRAIN | Epoch: 663 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 664 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 665 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 666 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 667 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 668 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 669 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 670 | Loss: 0.13942307692307693 | Accuracy: 0.8605769230769231
TRAIN | Epoch: 671 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 672 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 673 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 674 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 675 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 676 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 677 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 678 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 679 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 680 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 681 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 682 | Loss: 0.13942307692307693 | Accuracy: 0.8605769230769231
TRAIN | Epoch: 683 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 684 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 685 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 686 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 687 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 688 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 689 | Loss: 0.125 | Accuracy: 0.875
TRAIN | Epoch: 690 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 691 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 692 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 693 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 694 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 695 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 696 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 697 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 698 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 699 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 700 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 701 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 702 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 703 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 704 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 705 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 706 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 707 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 708 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 709 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 710 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 711 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 712 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 713 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 714 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 715 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 716 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 717 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 718 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 719 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 720 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 721 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 722 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 723 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 724 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 725 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 726 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 727 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 728 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 729 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 730 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 731 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 732 | Loss: 0.125 | Accuracy: 0.875
TRAIN | Epoch: 733 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 734 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 735 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 736 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 737 | Loss: 0.08173076923076923 | Accuracy: 0.9182692307692307
TRAIN | Epoch: 738 | Loss: 0.12980769230769232 | Accuracy: 0.8701923076923077
TRAIN | Epoch: 739 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 740 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 741 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 742 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 743 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 744 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 745 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 746 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 747 | Loss: 0.07211538461538461 | Accuracy: 0.9278846153846154
TRAIN | Epoch: 748 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 749 | Loss: 0.1346153846153846 | Accuracy: 0.8653846153846154
TRAIN | Epoch: 750 | Loss: 0.13942307692307693 | Accuracy: 0.8605769230769231
TRAIN | Epoch: 751 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 752 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 753 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 754 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 755 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 756 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 757 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 758 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 759 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 760 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 761 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 762 | Loss: 0.028846153846153848 | Accuracy: 0.9711538461538461
TRAIN | Epoch: 763 | Loss: 0.02403846153846154 | Accuracy: 0.9759615384615384
Train accuracy goal is reached
Time: 7.746948635999999
TRAIN RESULTS
Loss: 0.02403846153846154
Accuracy (%): 97.59615384615384
