Starting...
Training and testing...
TRAIN | Epoch: 0 | Loss: 3.858332765199953 | Accuracy: 0.019982269503546098
TEST | Epoch: 155 | Loss: 0.6212208662118628 | Accuracy: 0.8548404255319149
TRAIN | Epoch: 156 | Loss: 0.11939871903499505 | Accuracy: 0.9512322695035461
TEST | Epoch: 156 | Loss: 0.6065634477621508 | Accuracy: 0.8530319148936171
TRAIN | Epoch: 157 | Loss: 0.1169268392003462 | Accuracy: 0.9511790780141844
TEST | Epoch: 157 | Loss: 0.6100996753040357 | Accuracy: 0.8535106382978723
TRAIN | Epoch: 158 | Loss: 0.11731924921337784 | Accuracy: 0.9520478723404255
TEST | Epoch: 158 | Loss: 0.6263831461378314 | Accuracy: 0.8514893617021276
TRAIN | Epoch: 159 | Loss: 0.1169807322479166 | Accuracy: 0.9516489361702127
TEST | Epoch: 159 | Loss: 0.6188752394856715 | Accuracy: 0.8526063829787234
TRAIN | Epoch: 160 | Loss: 0.1154955793549354 | Accuracy: 0.9531028368794326
TEST | Epoch: 160 | Loss: 0.6096081074905442 | Accuracy: 0.8548936170212766
TRAIN | Epoch: 161 | Loss: 0.11679442080377565 | Accuracy: 0.9512677304964539
TEST | Epoch: 161 | Loss: 0.62961888527386 | Accuracy: 0.8543617021276596
TRAIN | Epoch: 162 | Loss: 0.11679364495364919 | Accuracy: 0.9524024822695035
TEST | Epoch: 162 | Loss: 0.6129852387510597 | Accuracy: 0.852872340425532
TRAIN | Epoch: 163 | Loss: 0.11304783731912434 | Accuracy: 0.9540514184397163
TEST | Epoch: 163 | Loss: 0.6129815020956697 | Accuracy: 0.8567553191489362
TRAIN | Epoch: 164 | Loss: 0.11301978033639452 | Accuracy: 0.953927304964539
TEST | Epoch: 164 | Loss: 0.6256017677977468 | Accuracy: 0.8525
TRAIN | Epoch: 165 | Loss: 0.11584142723454509 | Accuracy: 0.9529166666666666
TEST | Epoch: 165 | Loss: 0.6219441549260308 | Accuracy: 0.8501063829787234
TRAIN | Epoch: 166 | Loss: 0.11604315258262254 | Accuracy: 0.9520478723404255
TEST | Epoch: 166 | Loss: 0.6097422147734601 | Accuracy: 0.8548936170212766
TRAIN | Epoch: 167 | Loss: 0.11643862248183214 | Accuracy: 0.9527659574468085
TEST | Epoch: 167 | Loss: 0.6172058040439596 | Accuracy: 0.8530851063829787
TRAIN | Epoch: 168 | Loss: 0.11891383182238086 | Accuracy: 0.9508156028368794
TEST | Epoch: 168 | Loss: 0.6217702682389995 | Accuracy: 0.8496276595744681
TRAIN | Epoch: 169 | Loss: 0.11411602801431149 | Accuracy: 0.9535904255319149
TEST | Epoch: 169 | Loss: 0.6048443267363511 | Accuracy: 0.8545212765957447
TRAIN | Epoch: 170 | Loss: 0.11494324897024615 | Accuracy: 0.9526773049645391
TEST | Epoch: 170 | Loss: 0.6241687347987751 | Accuracy: 0.8548404255319149
TRAIN | Epoch: 171 | Loss: 0.1146378664587716 | Accuracy: 0.9525975177304965
TEST | Epoch: 171 | Loss: 0.6268245536593609 | Accuracy: 0.8523404255319149
TRAIN | Epoch: 172 | Loss: 0.1189227478453878 | Accuracy: 0.9512854609929078
TEST | Epoch: 172 | Loss: 0.6137913483824348 | Accuracy: 0.85
TRAIN | Epoch: 173 | Loss: 0.11021190630338495 | Accuracy: 0.9548758865248227
TEST | Epoch: 173 | Loss: 0.6149816359322816 | Accuracy: 0.8563829787234043
TRAIN | Epoch: 174 | Loss: 0.11031986784624202 | Accuracy: 0.9547606382978724
TEST | Epoch: 174 | Loss: 0.6315696499891269 | Accuracy: 0.8548936170212766
TRAIN | Epoch: 175 | Loss: 0.11480574070001608 | Accuracy: 0.9524379432624114
TEST | Epoch: 175 | Loss: 0.630785428867777 | Accuracy: 0.8522872340425532
TRAIN | Epoch: 176 | Loss: 0.11211362549862233 | Accuracy: 0.9538031914893617
TEST | Epoch: 176 | Loss: 0.631390341967343 | Accuracy: 0.8522340425531915
TRAIN | Epoch: 177 | Loss: 0.11405192573186615 | Accuracy: 0.9526595744680851
TEST | Epoch: 177 | Loss: 0.6339632498010809 | Accuracy: 0.8535106382978723
TRAIN | Epoch: 178 | Loss: 0.1128951268219022 | Accuracy: 0.9539804964539007
TEST | Epoch: 178 | Loss: 0.6431946142894905 | Accuracy: 0.8500531914893616
TRAIN | Epoch: 179 | Loss: 0.11257372776699998 | Accuracy: 0.953927304964539
TEST | Epoch: 179 | Loss: 0.6288587546373622 | Accuracy: 0.8518085106382979
TRAIN | Epoch: 180 | Loss: 0.11267314969801441 | Accuracy: 0.954290780141844
TEST | Epoch: 180 | Loss: 0.6330233817434245 | Accuracy: 0.8517021276595744
TRAIN | Epoch: 181 | Loss: 0.10767982936769721 | Accuracy: 0.9556914893617021
TEST | Epoch: 181 | Loss: 0.6382047402137541 | Accuracy: 0.8566489361702128
TRAIN | Epoch: 182 | Loss: 0.11189123829261938 | Accuracy: 0.9548758865248227
TEST | Epoch: 182 | Loss: 0.6417611038540876 | Accuracy: 0.8532446808510639
TRAIN | Epoch: 183 | Loss: 0.11012515944070372 | Accuracy: 0.9549024822695036
TEST | Epoch: 183 | Loss: 0.6412647028305095 | Accuracy: 0.8527659574468085
TRAIN | Epoch: 184 | Loss: 0.110041131619061 | Accuracy: 0.95572695035461
TEST | Epoch: 184 | Loss: 0.6384934185010952 | Accuracy: 0.8511702127659575
TRAIN | Epoch: 185 | Loss: 0.11305239044142817 | Accuracy: 0.9536790780141844
TEST | Epoch: 185 | Loss: 0.641616573589828 | Accuracy: 0.8501063829787234
TRAIN | Epoch: 186 | Loss: 0.11210609294883665 | Accuracy: 0.9549379432624113
TEST | Epoch: 186 | Loss: 0.637245558005542 | Accuracy: 0.8502659574468086
TRAIN | Epoch: 187 | Loss: 0.10821306153735813 | Accuracy: 0.9558156028368794
TEST | Epoch: 187 | Loss: 0.6519956300945997 | Accuracy: 0.8529787234042553
TRAIN | Epoch: 188 | Loss: 0.11499806720857013 | Accuracy: 0.9520035460992908
TEST | Epoch: 188 | Loss: 0.6441252717654037 | Accuracy: 0.8501595744680851
TRAIN | Epoch: 189 | Loss: 0.11042873520853115 | Accuracy: 0.954299645390071
TEST | Epoch: 189 | Loss: 0.6576173631064188 | Accuracy: 0.8496808510638297
TRAIN | Epoch: 190 | Loss: 0.11063038715071391 | Accuracy: 0.9536968085106383
TEST | Epoch: 190 | Loss: 0.6387905112967219 | Accuracy: 0.8551595744680851
TRAIN | Epoch: 191 | Loss: 0.1069778788832222 | Accuracy: 0.9556382978723404
TEST | Epoch: 191 | Loss: 0.6553405565372178 | Accuracy: 0.8536170212765958
TRAIN | Epoch: 192 | Loss: 0.110529913913233 | Accuracy: 0.9544592198581561
TEST | Epoch: 192 | Loss: 0.6497695734387204 | Accuracy: 0.8526063829787234
TRAIN | Epoch: 193 | Loss: 0.10827004125123575 | Accuracy: 0.9558510638297872
TEST | Epoch: 193 | Loss: 0.6429014301878831 | Accuracy: 0.8540425531914894
TRAIN | Epoch: 194 | Loss: 0.11294669101751337 | Accuracy: 0.9525
TEST | Epoch: 194 | Loss: 0.6541034850430267 | Accuracy: 0.8522340425531915
TRAIN | Epoch: 195 | Loss: 0.10974588892684396 | Accuracy: 0.9548492907801418
TEST | Epoch: 195 | Loss: 0.6465985631006884 | Accuracy: 0.8547872340425532
TRAIN | Epoch: 196 | Loss: 0.10923562152804117 | Accuracy: 0.9536702127659574
TEST | Epoch: 196 | Loss: 0.6598200324150939 | Accuracy: 0.8552127659574468
TRAIN | Epoch: 197 | Loss: 0.10739739043789474 | Accuracy: 0.9556826241134752
TEST | Epoch: 197 | Loss: 0.6518869751608003 | Accuracy: 0.8551595744680851
TRAIN | Epoch: 198 | Loss: 0.1085557808268628 | Accuracy: 0.9547783687943262
TEST | Epoch: 198 | Loss: 0.6616366703045474 | Accuracy: 0.8538829787234042
TRAIN | Epoch: 199 | Loss: 0.11349372427670008 | Accuracy: 0.9542375886524823
TEST | Epoch: 199 | Loss: 0.6468609375239291 | Accuracy: 0.8494680851063829
TRAIN | Epoch: 200 | Loss: 0.1061779267654839 | Accuracy: 0.956959219858156
TEST | Epoch: 200 | Loss: 0.6590939957664324 | Accuracy: 0.8535106382978723
TRAIN | Epoch: 201 | Loss: 0.10648413441786131 | Accuracy: 0.9566489361702127
TEST | Epoch: 201 | Loss: 0.6536245237541549 | Accuracy: 0.8533510638297872
TRAIN | Epoch: 202 | Loss: 0.10656058264053507 | Accuracy: 0.9563297872340426
TEST | Epoch: 202 | Loss: 0.6561259182717901 | Accuracy: 0.854468085106383
TRAIN | Epoch: 203 | Loss: 0.11006578186370555 | Accuracy: 0.9554432624113475
TEST | Epoch: 203 | Loss: 0.6503158489926573 | Accuracy: 0.8508510638297873
TRAIN | Epoch: 204 | Loss: 0.105984404337746 | Accuracy: 0.9567109929078014
TEST | Epoch: 204 | Loss: 0.6576798679966261 | Accuracy: 0.8509042553191489
TRAIN | Epoch: 205 | Loss: 0.10719734534057719 | Accuracy: 0.9562765957446808
TEST | Epoch: 205 | Loss: 0.6671396503002522 | Accuracy: 0.8517553191489362
TRAIN | Epoch: 206 | Loss: 0.10624973981807388 | Accuracy: 0.9569326241134751
TEST | Epoch: 206 | Loss: 0.6602503254890854 | Accuracy: 0.853404255319149
TRAIN | Epoch: 207 | Loss: 0.1074353361773769 | Accuracy: 0.9554521276595744
TEST | Epoch: 207 | Loss: 0.6536071721829925 | Accuracy: 0.8529255319148936
TRAIN | Epoch: 208 | Loss: 0.1058153723812884 | Accuracy: 0.956959219858156
TEST | Epoch: 208 | Loss: 0.6405005525511401 | Accuracy: 0.856436170212766
TRAIN | Epoch: 209 | Loss: 0.1140470533505096 | Accuracy: 0.9520035460992908
TEST | Epoch: 209 | Loss: 0.6584999382405237 | Accuracy: 0.851063829787234
TRAIN | Epoch: 210 | Loss: 0.10732793958059951 | Accuracy: 0.9548847517730497
TEST | Epoch: 210 | Loss: 0.6593075639611854 | Accuracy: 0.8538829787234042
TRAIN | Epoch: 211 | Loss: 0.10830368253230006 | Accuracy: 0.9568882978723404
TEST | Epoch: 211 | Loss: 0.6514851422981434 | Accuracy: 0.8522872340425532
TRAIN | Epoch: 212 | Loss: 0.10587365286444579 | Accuracy: 0.9569414893617021
TEST | Epoch: 212 | Loss: 0.6615039117120917 | Accuracy: 0.8545744680851064
TRAIN | Epoch: 213 | Loss: 0.10599782081073669 | Accuracy: 0.9568971631205674
TEST | Epoch: 213 | Loss: 0.6606701996659577 | Accuracy: 0.8530319148936171
TRAIN | Epoch: 214 | Loss: 0.10595294851832857 | Accuracy: 0.9570833333333333
TEST | Epoch: 214 | Loss: 0.6630452702685449 | Accuracy: 0.8518085106382979
TRAIN | Epoch: 215 | Loss: 0.10775798615041335 | Accuracy: 0.9566578014184397
TEST | Epoch: 215 | Loss: 0.6568820459269362 | Accuracy: 0.851436170212766
TRAIN | Epoch: 216 | Loss: 0.10511113064417668 | Accuracy: 0.9566843971631206
TEST | Epoch: 216 | Loss: 0.6610531289668475 | Accuracy: 0.8560106382978724
TRAIN | Epoch: 217 | Loss: 0.10754748523596754 | Accuracy: 0.9569237588652483
TEST | Epoch: 217 | Loss: 0.6626354089863203 | Accuracy: 0.85
TRAIN | Epoch: 218 | Loss: 0.10276241853233915 | Accuracy: 0.9584397163120567
TEST | Epoch: 218 | Loss: 0.6677677715221592 | Accuracy: 0.8507978723404256
TRAIN | Epoch: 219 | Loss: 0.10754477444717023 | Accuracy: 0.9553191489361702
TEST | Epoch: 219 | Loss: 0.6676298975148175 | Accuracy: 0.851063829787234
TRAIN | Epoch: 220 | Loss: 0.10454223489031697 | Accuracy: 0.9569148936170213
TEST | Epoch: 220 | Loss: 0.6704251939135151 | Accuracy: 0.8538297872340426
TRAIN | Epoch: 221 | Loss: 0.10288776889178851 | Accuracy: 0.9579964539007092
TEST | Epoch: 221 | Loss: 0.6724738609440786 | Accuracy: 0.855
TRAIN | Epoch: 222 | Loss: 0.10481711488640066 | Accuracy: 0.9567553191489362
TEST | Epoch: 222 | Loss: 0.6751102012461846 | Accuracy: 0.8487765957446809
TRAIN | Epoch: 223 | Loss: 0.10609185468909578 | Accuracy: 0.9563475177304964
TEST | Epoch: 223 | Loss: 0.6738669614959305 | Accuracy: 0.85
TRAIN | Epoch: 224 | Loss: 0.10467143847523444 | Accuracy: 0.9563475177304964
TEST | Epoch: 224 | Loss: 0.6812923060317655 | Accuracy: 0.8524468085106383
TRAIN | Epoch: 225 | Loss: 0.10402222310992809 | Accuracy: 0.9572429078014184
TEST | Epoch: 225 | Loss: 0.6732511823314281 | Accuracy: 0.8524468085106383
TRAIN | Epoch: 226 | Loss: 0.10406860996934086 | Accuracy: 0.9583510638297872
TEST | Epoch: 226 | Loss: 0.6650613543984105 | Accuracy: 0.8523936170212766
TRAIN | Epoch: 227 | Loss: 0.1081073714360829 | Accuracy: 0.9565514184397164
TEST | Epoch: 227 | Loss: 0.6758765996830527 | Accuracy: 0.8527659574468085
TRAIN | Epoch: 228 | Loss: 0.10284640840080995 | Accuracy: 0.9581826241134752
TEST | Epoch: 228 | Loss: 0.6762210419197616 | Accuracy: 0.8522340425531915
TRAIN | Epoch: 229 | Loss: 0.1057787743180086 | Accuracy: 0.9562677304964539
TEST | Epoch: 229 | Loss: 0.6777999883952265 | Accuracy: 0.8509574468085106
TRAIN | Epoch: 230 | Loss: 0.10493512852924815 | Accuracy: 0.955895390070922
TEST | Epoch: 230 | Loss: 0.6796900313245454 | Accuracy: 0.853563829787234
TRAIN | Epoch: 231 | Loss: 0.10399591455952155 | Accuracy: 0.9580673758865248
TEST | Epoch: 231 | Loss: 0.6731258255701301 | Accuracy: 0.8508510638297873
TRAIN | Epoch: 232 | Loss: 0.10662940817074401 | Accuracy: 0.9561613475177305
TEST | Epoch: 232 | Loss: 0.6806494858505949 | Accuracy: 0.8503191489361702
TRAIN | Epoch: 233 | Loss: 0.10459900096506802 | Accuracy: 0.9577570921985815
TEST | Epoch: 233 | Loss: 0.6773742654016479 | Accuracy: 0.8523404255319149
TRAIN | Epoch: 234 | Loss: 0.10773958167511508 | Accuracy: 0.954645390070922
TEST | Epoch: 234 | Loss: 0.6894361226804536 | Accuracy: 0.8492553191489361
TRAIN | Epoch: 235 | Loss: 0.1039587929212471 | Accuracy: 0.9578989361702127
TEST | Epoch: 235 | Loss: 0.6746274536949316 | Accuracy: 0.851063829787234
TRAIN | Epoch: 236 | Loss: 0.10335576334860622 | Accuracy: 0.9579432624113475
TEST | Epoch: 236 | Loss: 0.6710965119451329 | Accuracy: 0.8529787234042553
TRAIN | Epoch: 237 | Loss: 0.10316314188493476 | Accuracy: 0.9575354609929078
TEST | Epoch: 237 | Loss: 0.6923321221036637 | Accuracy: 0.8518085106382979
TRAIN | Epoch: 238 | Loss: 0.09944108166262043 | Accuracy: 0.9592641843971631
TEST | Epoch: 238 | Loss: 0.6934889533431738 | Accuracy: 0.850531914893617
TRAIN | Epoch: 239 | Loss: 0.10551317485459301 | Accuracy: 0.9566489361702127
TEST | Epoch: 239 | Loss: 0.6857556050295178 | Accuracy: 0.8530319148936171
TRAIN | Epoch: 240 | Loss: 0.10277560419624994 | Accuracy: 0.9588563829787234
TEST | Epoch: 240 | Loss: 0.6829711513834545 | Accuracy: 0.8520744680851063
TRAIN | Epoch: 241 | Loss: 0.105458910161104 | Accuracy: 0.9568882978723404
TEST | Epoch: 241 | Loss: 0.6903223302297413 | Accuracy: 0.8500531914893616
TRAIN | Epoch: 242 | Loss: 0.10287131500458024 | Accuracy: 0.9581294326241134
TEST | Epoch: 242 | Loss: 0.67779464928372 | Accuracy: 0.8522340425531915
TRAIN | Epoch: 243 | Loss: 0.10290157959424491 | Accuracy: 0.9575620567375887
TEST | Epoch: 243 | Loss: 0.6920601840258405 | Accuracy: 0.8500531914893616
TRAIN | Epoch: 244 | Loss: 0.10315971719334416 | Accuracy: 0.9577216312056738
TEST | Epoch: 244 | Loss: 0.6920793535382411 | Accuracy: 0.8523936170212766
TRAIN | Epoch: 245 | Loss: 0.10199484809290389 | Accuracy: 0.9585283687943262
TEST | Epoch: 245 | Loss: 0.6830404268594604 | Accuracy: 0.8544148936170213
TRAIN | Epoch: 246 | Loss: 0.10321544367941243 | Accuracy: 0.9572960992907802
TEST | Epoch: 246 | Loss: 0.6873011975982362 | Accuracy: 0.8520212765957447
TRAIN | Epoch: 247 | Loss: 0.10014624756129847 | Accuracy: 0.9589804964539007
TEST | Epoch: 247 | Loss: 0.701392147588367 | Accuracy: 0.8507978723404256
TRAIN | Epoch: 248 | Loss: 0.09981492495901549 | Accuracy: 0.958386524822695
TEST | Epoch: 248 | Loss: 0.6995990430208732 | Accuracy: 0.8546276595744681
TRAIN | Epoch: 249 | Loss: 0.10202706238091906 | Accuracy: 0.9581294326241134
TEST | Epoch: 249 | Loss: 0.6898929030208949 | Accuracy: 0.8528191489361702
TRAIN | Epoch: 250 | Loss: 0.10056571948443048 | Accuracy: 0.9594769503546099
TEST | Epoch: 250 | Loss: 0.6829713906078428 | Accuracy: 0.8517553191489362
TRAIN | Epoch: 251 | Loss: 0.10097267409267803 | Accuracy: 0.9586968085106383
TEST | Epoch: 251 | Loss: 0.693184963582806 | Accuracy: 0.8525531914893617
TRAIN | Epoch: 252 | Loss: 0.10174667465452969 | Accuracy: 0.9584485815602837
TEST | Epoch: 252 | Loss: 0.6996299734940521 | Accuracy: 0.8507446808510638
TRAIN | Epoch: 253 | Loss: 0.10764172413177689 | Accuracy: 0.9561879432624113
TEST | Epoch: 253 | Loss: 0.6838694154692402 | Accuracy: 0.8463829787234043
TRAIN | Epoch: 254 | Loss: 0.10163792145667871 | Accuracy: 0.958209219858156
TEST | Epoch: 254 | Loss: 0.7058325870495903 | Accuracy: 0.8504255319148936
TRAIN | Epoch: 255 | Loss: 0.10187862548639558 | Accuracy: 0.9577570921985815
TEST | Epoch: 255 | Loss: 0.6942790361049661 | Accuracy: 0.851968085106383
TRAIN | Epoch: 256 | Loss: 0.10370630569225993 | Accuracy: 0.9578102836879433
TEST | Epoch: 256 | Loss: 0.6920682804613868 | Accuracy: 0.8507978723404256
TRAIN | Epoch: 257 | Loss: 0.1030408818850266 | Accuracy: 0.9581648936170213
TEST | Epoch: 257 | Loss: 0.6910211177647851 | Accuracy: 0.8517553191489362
TRAIN | Epoch: 258 | Loss: 0.10259910789314809 | Accuracy: 0.9581117021276596
TEST | Epoch: 258 | Loss: 0.7121143373597446 | Accuracy: 0.8511702127659575
TRAIN | Epoch: 259 | Loss: 0.10520838159266811 | Accuracy: 0.9570212765957447
TEST | Epoch: 259 | Loss: 0.7136405455672633 | Accuracy: 0.8457446808510638
TRAIN | Epoch: 260 | Loss: 0.10338200663889395 | Accuracy: 0.957145390070922
TEST | Epoch: 260 | Loss: 0.6975001524584523 | Accuracy: 0.8520744680851063
TRAIN | Epoch: 261 | Loss: 0.09933413717354529 | Accuracy: 0.9597074468085106
TEST | Epoch: 261 | Loss: 0.7076769961088478 | Accuracy: 0.8506382978723405
TRAIN | Epoch: 262 | Loss: 0.10027557305042656 | Accuracy: 0.9594326241134752
TEST | Epoch: 262 | Loss: 0.7056326820676805 | Accuracy: 0.8492021276595745
TRAIN | Epoch: 263 | Loss: 0.09869893543382632 | Accuracy: 0.9598847517730497
TEST | Epoch: 263 | Loss: 0.7152932005378665 | Accuracy: 0.8514893617021276
TRAIN | Epoch: 264 | Loss: 0.10258616674746743 | Accuracy: 0.9581294326241134
TEST | Epoch: 264 | Loss: 0.7102427351335648 | Accuracy: 0.8501063829787234
TRAIN | Epoch: 265 | Loss: 0.0965520391153708 | Accuracy: 0.9614627659574468
TEST | Epoch: 265 | Loss: 0.7030828892485448 | Accuracy: 0.8512765957446808
TRAIN | Epoch: 266 | Loss: 0.09944815020017893 | Accuracy: 0.9590070921985816
TEST | Epoch: 266 | Loss: 0.713090007732023 | Accuracy: 0.8498404255319149
TRAIN | Epoch: 267 | Loss: 0.10169168623767778 | Accuracy: 0.9582358156028369
TEST | Epoch: 267 | Loss: 0.7080113252594122 | Accuracy: 0.8474468085106382
TRAIN | Epoch: 268 | Loss: 0.09677052993672734 | Accuracy: 0.96
TEST | Epoch: 268 | Loss: 0.7118630298190859 | Accuracy: 0.8525
TRAIN | Epoch: 269 | Loss: 0.09761581648785926 | Accuracy: 0.960168439716312
TEST | Epoch: 269 | Loss: 0.7168252915376154 | Accuracy: 0.8530851063829787
TRAIN | Epoch: 270 | Loss: 0.1050239261999733 | Accuracy: 0.9567641843971632
TEST | Epoch: 270 | Loss: 0.7205977129604506 | Accuracy: 0.848563829787234
TRAIN | Epoch: 271 | Loss: 0.09882121963424385 | Accuracy: 0.9590780141843972
TEST | Epoch: 271 | Loss: 0.7307342335014425 | Accuracy: 0.8514893617021276
TRAIN | Epoch: 272 | Loss: 0.09923568139965844 | Accuracy: 0.9600265957446809
TEST | Epoch: 272 | Loss: 0.7000381125316139 | Accuracy: 0.8509574468085106
TRAIN | Epoch: 273 | Loss: 0.10050072980461491 | Accuracy: 0.9588386524822695
TEST | Epoch: 273 | Loss: 0.721846736956559 | Accuracy: 0.8480851063829787
TRAIN | Epoch: 274 | Loss: 0.09904811704713277 | Accuracy: 0.9600265957446809
TEST | Epoch: 274 | Loss: 0.7185244748669929 | Accuracy: 0.8478191489361702
TRAIN | Epoch: 275 | Loss: 0.09411992806233146 | Accuracy: 0.9614627659574468
TEST | Epoch: 275 | Loss: 0.7170918156164424 | Accuracy: 0.8553723404255319
TRAIN | Epoch: 276 | Loss: 0.09785969456354647 | Accuracy: 0.9601152482269504
TEST | Epoch: 276 | Loss: 0.7208567542806269 | Accuracy: 0.8493085106382978
TRAIN | Epoch: 277 | Loss: 0.09794603560370109 | Accuracy: 0.9607801418439716
TEST | Epoch: 277 | Loss: 0.721297248804249 | Accuracy: 0.8495212765957447
TRAIN | Epoch: 278 | Loss: 0.09582727620113309 | Accuracy: 0.9608333333333333
TEST | Epoch: 278 | Loss: 0.7099744431579288 | Accuracy: 0.8519148936170213
TRAIN | Epoch: 279 | Loss: 0.09909804529641066 | Accuracy: 0.9598581560283688
TEST | Epoch: 279 | Loss: 0.7215776709524143 | Accuracy: 0.847872340425532
TRAIN | Epoch: 280 | Loss: 0.09809658874243139 | Accuracy: 0.9602836879432625
TEST | Epoch: 280 | Loss: 0.7130915397568336 | Accuracy: 0.8515425531914894
TRAIN | Epoch: 281 | Loss: 0.09885304894127303 | Accuracy: 0.9602925531914893
TEST | Epoch: 281 | Loss: 0.718381579441303 | Accuracy: 0.8506914893617021
TRAIN | Epoch: 282 | Loss: 0.10097574384648186 | Accuracy: 0.9593528368794326
TEST | Epoch: 282 | Loss: 0.7110996133053117 | Accuracy: 0.848404255319149
TRAIN | Epoch: 283 | Loss: 0.09647934699204579 | Accuracy: 0.9609929078014184
TEST | Epoch: 283 | Loss: 0.7288907385086141 | Accuracy: 0.8510106382978724
TRAIN | Epoch: 284 | Loss: 0.10057842485875497 | Accuracy: 0.9584219858156028
TEST | Epoch: 284 | Loss: 0.7188810679211746 | Accuracy: 0.848563829787234
TRAIN | Epoch: 285 | Loss: 0.09936184501176559 | Accuracy: 0.9589539007092198
TEST | Epoch: 285 | Loss: 0.7161564310527305 | Accuracy: 0.8501063829787234
TRAIN | Epoch: 286 | Loss: 0.09879640527908361 | Accuracy: 0.9597340425531915
TEST | Epoch: 286 | Loss: 0.7375735548174251 | Accuracy: 0.8506382978723405
TRAIN | Epoch: 287 | Loss: 0.0966593583016543 | Accuracy: 0.9601950354609929
TEST | Epoch: 287 | Loss: 0.7287240182538308 | Accuracy: 0.8514893617021276
TRAIN | Epoch: 288 | Loss: 0.09858465588256929 | Accuracy: 0.9590070921985816
TEST | Epoch: 288 | Loss: 0.7207827777719874 | Accuracy: 0.8494680851063829
TRAIN | Epoch: 289 | Loss: 0.09740598217831793 | Accuracy: 0.9605673758865249
TEST | Epoch: 289 | Loss: 0.7238840680411542 | Accuracy: 0.8513297872340425
TRAIN | Epoch: 290 | Loss: 0.09630111056796646 | Accuracy: 0.9606914893617021
TEST | Epoch: 290 | Loss: 0.7324964918479038 | Accuracy: 0.8501595744680851
TRAIN | Epoch: 291 | Loss: 0.0970070071383674 | Accuracy: 0.9600177304964539
TEST | Epoch: 291 | Loss: 0.73886352177172 | Accuracy: 0.8522872340425532
TRAIN | Epoch: 292 | Loss: 0.09484612490617511 | Accuracy: 0.9613475177304964
TEST | Epoch: 292 | Loss: 0.7278038615161513 | Accuracy: 0.8506914893617021
TRAIN | Epoch: 293 | Loss: 0.09899961044404774 | Accuracy: 0.9588475177304965
TEST | Epoch: 293 | Loss: 0.7483672151721658 | Accuracy: 0.8472872340425532
TRAIN | Epoch: 294 | Loss: 0.09606637680224175 | Accuracy: 0.9613918439716312
TEST | Epoch: 294 | Loss: 0.7234448168615277 | Accuracy: 0.8524468085106383
TRAIN | Epoch: 295 | Loss: 0.09664109376785984 | Accuracy: 0.9603191489361702
TEST | Epoch: 295 | Loss: 0.7363228959997928 | Accuracy: 0.8508510638297873
TRAIN | Epoch: 296 | Loss: 0.0977105208597374 | Accuracy: 0.960177304964539
TEST | Epoch: 296 | Loss: 0.7101260521042622 | Accuracy: 0.8502659574468086
TRAIN | Epoch: 297 | Loss: 0.09832681634595339 | Accuracy: 0.9583156028368794
TEST | Epoch: 297 | Loss: 0.7359815105873125 | Accuracy: 0.8529787234042553
TRAIN | Epoch: 298 | Loss: 0.09742950882182208 | Accuracy: 0.9600709219858156
TEST | Epoch: 298 | Loss: 0.7375313934744333 | Accuracy: 0.8485106382978723
TRAIN | Epoch: 299 | Loss: 0.09905859583628704 | Accuracy: 0.9594946808510638
TEST | Epoch: 299 | Loss: 0.7188916157428752 | Accuracy: 0.8496808510638297
TRAIN | Epoch: 300 | Loss: 0.09673758577952318 | Accuracy: 0.9600886524822695
TEST | Epoch: 300 | Loss: 0.7452223756734887 | Accuracy: 0.8485106382978723
TRAIN | Epoch: 301 | Loss: 0.0985134920720576 | Accuracy: 0.9600443262411348
TEST | Epoch: 301 | Loss: 0.7274606043315202 | Accuracy: 0.8466489361702128
TRAIN | Epoch: 302 | Loss: 0.09426558300931018 | Accuracy: 0.9619237588652483
TEST | Epoch: 302 | Loss: 0.7288463068644295 | Accuracy: 0.8495212765957447
TRAIN | Epoch: 303 | Loss: 0.09624841462795902 | Accuracy: 0.960186170212766
TEST | Epoch: 303 | Loss: 0.7354722567891813 | Accuracy: 0.8496808510638297
TRAIN | Epoch: 304 | Loss: 0.09580466330578234 | Accuracy: 0.9606205673758865
TEST | Epoch: 304 | Loss: 0.7349903012614964 | Accuracy: 0.8479787234042553
TRAIN | Epoch: 305 | Loss: 0.09244292205014219 | Accuracy: 0.9622783687943263
TEST | Epoch: 305 | Loss: 0.7556420549121114 | Accuracy: 0.8495212765957447
TRAIN | Epoch: 306 | Loss: 0.10048313664266653 | Accuracy: 0.9597163120567376
TEST | Epoch: 306 | Loss: 0.7276222964778478 | Accuracy: 0.846436170212766
TRAIN | Epoch: 307 | Loss: 0.0957645859308105 | Accuracy: 0.9606737588652482
TEST | Epoch: 307 | Loss: 0.7379341911247542 | Accuracy: 0.8479255319148936
TRAIN | Epoch: 308 | Loss: 0.0968202889385323 | Accuracy: 0.9597783687943262
TEST | Epoch: 308 | Loss: 0.7390746362556273 | Accuracy: 0.8482978723404255
TRAIN | Epoch: 309 | Loss: 0.09467436629673424 | Accuracy: 0.9611879432624113
TEST | Epoch: 309 | Loss: 0.7492547536647167 | Accuracy: 0.8518085106382979
TRAIN | Epoch: 310 | Loss: 0.0985947415856685 | Accuracy: 0.9603014184397163
TEST | Epoch: 310 | Loss: 0.7363653699146869 | Accuracy: 0.8472872340425532
